time	Tran2.TRAN.Vout
1.00306682791351087E-6	1.37423944532395836E-1
1.00307198199165759E-6	2.29594105482491972E-2
1.00307655049174249E-6	-8.03538010173884487E-2
1.00308189389436020E-6	-1.85680691351175531E-1
1.00308902625311491E-6	-2.72056553009695001E-1
1.00309556046223181E-6	-2.77590922649387828E-1
1.00310228339917940E-6	-2.03288985927367838E-1
1.00310266925751268E-6	-1.96509447353226152E-1
1.00310376497225762E-6	-1.76334613101476823E-1
1.00310705211649220E-6	-1.05840625337554783E-1
1.00310727020274948E-6	-1.00631353649198152E-1
1.00310757317964838E-6	-9.33424015460808043E-2
1.00310848211034465E-6	-7.08802469703605365E-2
1.00310953306290918E-6	-4.38754704420818165E-2
1.00310968077485652E-6	-3.99871824265247966E-2
1.00310992002726040E-6	-3.36647348667460911E-2
1.00311063778447274E-6	-1.44184916078531011E-2
1.00311178487438002E-6	1.71165970684848179E-2
1.00311268139867615E-6	4.23355088913661071E-2
1.00311375135652381E-6	7.29414217323702729E-2
1.00311471914293415E-6	1.00982379682911505E-1
1.00311625989745878E-6	1.45996677149819232E-1
1.00311730445550218E-6	1.76596493929539733E-1
1.00311819382489054E-6	2.02566189521648887E-1
1.00311904750530312E-6	2.27329737891579242E-1
1.00312003425946261E-6	2.55644478038407197E-1
1.00312087555443963E-6	2.79441582149615853E-1
1.00312218857958158E-6	3.15750224421552694E-1
1.00312408287876997E-6	3.65856385817501950E-1
1.00312730403959915E-6	4.42858758537339892E-1
1.00313275466027463E-6	5.41918988433258519E-1
1.00314003802112151E-6	5.99174526962562215E-1
1.00314716953477023E-6	5.66498387709608409E-1
1.00315298265445962E-6	4.81659162161552956E-1
1.00315737079237888E-6	3.92209638386739279E-1
1.00316346330912998E-6	2.52732018913009959E-1
1.00316849550292808E-6	1.40802870712611128E-1
1.00317398476037245E-6	4.27463378413239958E-2
1.00318074520110834E-6	-1.98927168690683942E-2
1.00318570748818559E-6	-1.57627768394488799E-2
1.00319037104161723E-6	2.88185899363275722E-2
1.00319071914669111E-6	3.37853914519746557E-2
1.00319122086405432E-6	4.11499352575346222E-2
1.00319272601614462E-6	6.56303952416460579E-2
