freq	dB(S(1,1))
1.07699999999999996E9	-4.45461707821972119E0
1.07799999999999985E9	-4.45955463972869648E0
1.07900000000000018E9	-4.46450315772391271E0
1.08000000000000007E9	-4.46946260786501881E0
1.08099999999999996E9	-4.47443296491066356E0
1.08200000000000007E9	-4.47941420276103841E0
1.08299999999999996E9	-4.48440629444179439E0
1.08400000000000007E9	-4.48940921206351451E0
1.08499999999999996E9	-4.49442292679083000E0
1.08599999999999985E9	-4.49944740891277117E0
1.08700000000000019E9	-4.50448262776652442E0
1.08799999999999986E9	-4.50952855171748990E0
1.08899999999999997E9	-4.51458514819372692E0
1.09000000000000008E9	-4.51965238364985211E0
1.09099999999999997E9	-4.52473022354779797E0
1.09200000000000008E9	-4.52981863234518123E0
1.09299999999999997E9	-4.53491757351055824E0
1.09400000000000008E9	-4.54002700947563653E0
1.09499999999999997E9	-4.54514690164530588E0
1.09599999999999986E9	-4.55027721038743937E0
1.09699999999999998E9	-4.55541789496099891E0
1.09800000000000009E9	-4.56056891361142114E0
1.09899999999999998E9	-4.56573022348105440E0
1.10000000000000009E9	-4.57090178058008956E0
1.10099999999999998E9	-4.57608353985671723E0
1.10199999999999987E9	-4.58127545509377843E0
1.10299999999999998E9	-4.58647747895737545E0
1.10400000000000009E9	-4.59168956294879571E0
