freq	dB(S(2,2))
7.66999999999999993E8	-9.45927425007622347E-1
7.67999999999999972E8	-9.49289823525800891E-1
7.69000000000000039E8	-9.52697747587102306E-1
7.70000000000000018E8	-9.56151816512393538E-1
7.70999999999999908E8	-9.59652661042329669E-1
7.72000000000000064E8	-9.63200923638027007E-1
7.72999999999999954E8	-9.66797258674896121E-1
7.74000000000000021E8	-9.70442332746249470E-1
7.75000000000000000E8	-9.74136824899039588E-1
7.75999999999999979E8	-9.77881426931610420E-1
7.77000000000000046E8	-9.81676843650479469E-1
7.77999999999999936E8	-9.85523793176499296E-1
7.79000000000000092E8	-9.89423007199243898E-1
7.79999999999999982E8	-9.93375231355522459E-1
