time	Tran1.TRAN.Vout
9.14633133891721073E-8	1.66098920289696883E-1
9.15633133891720696E-8	2.89471805477682187E-2
9.16633133891720675E-8	-8.03766697272138586E-2
9.17314465243807575E-8	-2.01374384124110151E-1
9.17963414645923237E-8	-4.07939927335712582E-1
9.18719028280717609E-8	-3.22100186869065341E-1
9.19212113644423567E-8	-2.58717784391778949E-1
9.19804452999706257E-8	-1.35878219080703055E-1
9.20508278449307049E-8	3.11675758410120451E-2
9.20980341673094216E-8	1.39257652384191033E-1
9.21679786253778666E-8	2.20263385783269916E-1
9.22139081297661356E-8	2.70310915439759869E-1
9.22587585612715166E-8	2.70365765476682229E-1
9.23404342071158091E-8	2.09130695887660467E-1
9.24200040210988050E-8	1.85816408859481053E-1
9.25197855810884739E-8	6.99956520731829102E-2
9.26187283511058723E-8	-5.92781811222379940E-2
9.26895360654935985E-8	-1.16878778045040255E-1
9.27475415006275661E-8	-3.53759561522057497E-1
9.28109420140740049E-8	-3.71930113039023880E-1
9.28564433211835727E-8	-3.20994516061047852E-1
9.28959667651498222E-8	-2.74676843821493444E-1
9.29468064658784421E-8	-1.68357343199853404E-1
9.30022997740670121E-8	-5.73327331528471351E-2
9.30502995428594915E-8	7.48113187268391133E-2
9.31038246811089820E-8	1.66562068120823392E-1
9.31745727297017545E-8	2.49591108745189549E-1
9.32190280729121312E-8	2.77057513727868754E-1
9.32920987048672856E-8	2.32946941695378440E-1
9.33865630771124700E-8	1.93935098755227830E-1
9.34865630771124323E-8	9.59218125915139730E-2
9.35853047113577396E-8	-4.25580939211517961E-2
9.36711532440245520E-8	-1.14779879997361367E-1
9.37389158876097639E-8	-3.77749065789122529E-1
9.38132471399826073E-8	-3.46094633132436513E-1
9.38767960859324724E-8	-2.79745165344479796E-1
9.39311956094490164E-8	-1.66946855407937544E-1
9.39906159925474149E-8	-4.49476679629404430E-2
9.40582378929435592E-8	1.27510906674301006E-1
9.41304915493115679E-8	2.14435412348960375E-1
9.41808743134148685E-8	2.70088523797375935E-1
9.42250138310468621E-8	2.70824908353340499E-1
9.43205760703812324E-8	2.03183568990965391E-1
9.44186659228103764E-8	1.61622561559617828E-1
9.45186659228103565E-8	2.23555812414001931E-2
9.46186659228103366E-8	-8.29499252961987921E-2
9.46818860789876382E-8	-2.01040176615621657E-1
9.47436525291236720E-8	-4.07552239753424317E-1
9.48111843719756031E-8	-3.31147794305056431E-1
9.48687124973766238E-8	-2.64998245922017173E-1
9.49363449959066230E-8	-1.27020153411280257E-1
9.49854550690741561E-8	-1.49641433031102467E-2
9.50360218040948190E-8	1.16924271241012523E-1
9.51005669674262677E-8	1.98012090628712700E-1
9.51631144954606434E-8	2.69621761866796694E-1
9.52195162000426798E-8	2.64378988471340648E-1
9.53137259410147308E-8	2.00653037685308711E-1
9.54120546173217043E-8	1.51354429925656375E-1
9.55111416093711796E-8	9.82128868436851654E-3
9.56108368225232041E-8	-8.71356220798302594E-2
9.56699477747205052E-8	-2.21300408504616719E-1
9.57342217063140133E-8	-4.06471805150116516E-1
9.58023907054717583E-8	-3.25705655088293478E-1
9.58511253289394638E-8	-2.67388073232032664E-1
9.59131590611990426E-8	-1.39365578519778888E-1
9.59732714355793171E-8	-2.81249676678729887E-3
9.60222600276063787E-8	1.22158643945385292E-1
9.60871132322177424E-8	2.01490020800462855E-1
9.61456476126565995E-8	2.68938345169416415E-1
9.61986965873724387E-8	2.67236012134907241E-1
9.62752608422753831E-8	2.09300680413209550E-1
9.63620331061722979E-8	1.81948672132963774E-1
9.64620331061722780E-8	5.82312605924252580E-2
9.65620331061722581E-8	-6.70719379199914290E-2
9.66361989849900382E-8	-1.49168551395445137E-1
9.67008724998910907E-8	-3.98612935450951955E-1
